source,disease,level,location,age_group,horizon,model,spread,overprediction,underprediction,wis,c50,c95
survstat,influenza,states,DE-TH,00+,-1,KIT-simple_nowcast,2.1105203619909503,3.330316742081448,0.7375565610859729,6.178393665158371,0.5454545454545454,0.8181818181818182
survstat,influenza,states,DE-TH,00+,-1,RIVM-GAM,1.1925170068027213,0.3469387755102041,1.3537414965986394,2.8931972789115648,0.6666666666666666,1
survstat,influenza,states,DE-TH,00+,0,KIT-EnsembleNowcastComplete,19.684363687782803,-8.145550527903469,0.20814479638009203,11.746957956259427,0.3181818181818182,0.6818181818181818
survstat,influenza,states,DE-TH,00+,0,KIT-EnsembleNowcastRealtime,19.68321361236802,-8.14630467571644,0.20814479638009203,11.745053733031675,0.3181818181818182,0.6818181818181818
survstat,influenza,states,DE-TH,00+,0,KIT-epinowcast,12.8674574829932,21.739795918367346,0,34.607253401360545,0.23809523809523808,0.5238095238095238
survstat,influenza,states,DE-TH,00+,0,KIT-simple_nowcast,6.533823529411765,1.9411764705882353,0.7194570135746606,9.194457013574661,0.5909090909090909,0.9090909090909091
survstat,influenza,states,DE-TH,00+,0,RIVM-GAM,2.7333333333333334,1.6666666666666667,3.5306122448979593,7.93061224489796,0.7142857142857143,0.9047619047619048
survstat,influenza,states,DE-TH,00+,1,KIT-EnsembleNowcastComplete,96.1456391402715,7.485105580693818,63.53344645550528,167.16419117647058,0.5454545454545454,0.9090909090909091
survstat,influenza,states,DE-TH,00+,1,KIT-EnsembleNowcastRealtime,96.18813536953243,7.485105580693818,63.53156108597285,167.2048020361991,0.5454545454545454,0.9090909090909091
survstat,influenza,states,DE-TH,00+,1,KIT-epinowcast,75.97211734693879,7.751700680272108,28.604421768707482,112.32823979591838,0.6190476190476191,0.9523809523809523
survstat,influenza,states,DE-TH,00+,1,KIT-simple_nowcast,86.68585972850678,9.549773755656108,66.6606334841629,162.8962669683258,0.5,0.8181818181818182
survstat,influenza,states,DE-TH,00+,1,RIVM-GAM,45.37107142857144,1.1357142857142857,210.55714285714285,257.06392857142856,0.4,0.5
survstat,rsv,age,DE,00-04,-3,KIT-simple_nowcast,0.09660633484162896,0.23076923076923078,0.25565610859728505,0.5830316742081448,0.7727272727272727,0.7727272727272727
survstat,rsv,age,DE,00-04,-2,KIT-simple_nowcast,0.32884615384615384,0.3438914027149321,0.38687782805429866,1.0596153846153846,0.6363636363636364,0.8636363636363636
survstat,rsv,age,DE,00-04,-1,KIT-simple_nowcast,0.7561085972850679,0.2171945701357466,0.5384615384615384,1.511764705882353,0.6818181818181818,0.8636363636363636
survstat,rsv,age,DE,00-04,0,KIT-simple_nowcast,3.7673076923076922,0.038461538461538464,2.3031674208144794,6.1089366515837105,0.7272727272727273,1
survstat,rsv,age,DE,00-04,1,HZI-ODEmodel,91.47694805194806,1.7012987012987018,11.474025974025974,104.65227272727273,0.9090909090909091,1
survstat,rsv,age,DE,00-04,1,KIT-simple_nowcast,77.6118778280543,0.43438914027149333,233.83257918552036,311.87884615384615,0.2727272727272727,0.7727272727272727
survstat,rsv,age,DE,00-04,2,HZI-ODEmodel,86.63636363636364,2.279220779220779,40.97402597402598,129.8896103896104,0.5909090909090909,0.9545454545454546
survstat,rsv,age,DE,00-04,3,HZI-ODEmodel,85.10681818181818,3.5324675324675328,76.81168831168831,165.45097402597403,0.7727272727272727,0.8636363636363636
survstat,rsv,age,DE,00-04,4,HZI-ODEmodel,85.20032467532468,7.792207792207792,93.87662337662337,186.86915584415584,0.7272727272727273,0.8636363636363636
survstat,rsv,age,DE,05-14,-3,KIT-simple_nowcast,0.0066742081447963815,0.07918552036199095,0,0.08585972850678733,0.9545454545454546,0.9545454545454546
survstat,rsv,age,DE,05-14,-2,KIT-simple_nowcast,0.08065610859728507,0.08823529411764706,0.07013574660633484,0.23902714932126698,0.9090909090909091,0.9090909090909091
survstat,rsv,age,DE,05-14,-1,KIT-simple_nowcast,0.21911764705882353,0.2828054298642534,0.1334841628959276,0.6354072398190045,0.7727272727272727,0.8181818181818182
survstat,rsv,age,DE,05-14,0,KIT-simple_nowcast,0.8858597285067874,0.1832579185520362,0.332579185520362,1.4016968325791856,0.8181818181818182,0.9090909090909091
survstat,rsv,age,DE,05-14,1,HZI-ODEmodel,20.51948051948052,0.35064935064935066,2.3636363636363638,23.233766233766236,0.9545454545454546,1
survstat,rsv,age,DE,05-14,1,KIT-simple_nowcast,16.38427601809955,0.083710407239819,77.17873303167421,93.64671945701357,0.2727272727272727,0.9090909090909091
survstat,rsv,age,DE,05-14,2,HZI-ODEmodel,20.76331168831169,0.8571428571428571,9.40909090909091,31.029545454545456,0.7727272727272727,0.9545454545454546
survstat,rsv,age,DE,05-14,3,HZI-ODEmodel,21.037337662337663,1.974025974025974,18.974025974025974,41.98538961038961,0.7727272727272727,0.9090909090909091
survstat,rsv,age,DE,05-14,4,HZI-ODEmodel,21.924675324675327,4.824675324675325,20.876623376623375,47.625974025974024,0.7727272727272727,0.9090909090909091
survstat,rsv,age,DE,15-34,-3,KIT-simple_nowcast,0.004185520361990953,0.12669683257918551,0,0.13088235294117648,0.9545454545454546,0.9545454545454546
survstat,rsv,age,DE,15-34,-2,KIT-simple_nowcast,0.054524886877828055,0.08823529411764706,0.08597285067873303,0.22873303167420814,0.9090909090909091,0.9545454545454546
survstat,rsv,age,DE,15-34,-1,KIT-simple_nowcast,0.17364253393665158,0.08823529411764706,0.2420814479638009,0.5039592760180995,0.8636363636363636,0.9090909090909091
survstat,rsv,age,DE,15-34,0,KIT-simple_nowcast,0.7380090497737557,0.06787330316742081,0.21040723981900453,1.016289592760181,0.8181818181818182,0.9545454545454546
survstat,rsv,age,DE,15-34,1,HZI-ODEmodel,16.79383116883117,0.37012987012987014,4.7727272727272725,21.93668831168831,0.8636363636363636,0.9545454545454546
survstat,rsv,age,DE,15-34,1,KIT-simple_nowcast,14.11866515837104,0.013574660633484162,76.79864253393666,90.93088235294118,0.2727272727272727,0.6363636363636364
survstat,rsv,age,DE,15-34,2,HZI-ODEmodel,18.40616883116883,1.5194805194805194,2.8766233766233764,22.80227272727273,0.9090909090909091,1
survstat,rsv,age,DE,15-34,3,HZI-ODEmodel,19.414285714285715,3.2142857142857144,5.279220779220779,27.90779220779221,0.6363636363636364,1
survstat,rsv,age,DE,15-34,4,HZI-ODEmodel,20.0474025974026,6.6688311688311686,9.714285714285714,36.43051948051948,0.5,1
survstat,rsv,age,DE,35-59,-3,KIT-simple_nowcast,0.01165158371040724,0.1515837104072398,0.29411764705882354,0.4573529411764706,0.7727272727272727,0.8636363636363636
survstat,rsv,age,DE,35-59,-2,KIT-simple_nowcast,0.1322398190045249,0.31221719457013575,0.25565610859728505,0.7001131221719457,0.8181818181818182,0.9090909090909091
survstat,rsv,age,DE,35-59,-1,KIT-simple_nowcast,0.292420814479638,0.38461538461538464,0.25339366515837103,0.9304298642533937,0.6818181818181818,0.7727272727272727
survstat,rsv,age,DE,35-59,0,KIT-simple_nowcast,1.2476244343891403,0.15610859728506787,0.4343891402714932,1.8381221719457015,0.8181818181818182,0.9090909090909091
survstat,rsv,age,DE,35-59,1,HZI-ODEmodel,31.324675324675326,0.2792207792207792,4.266233766233766,35.87012987012987,0.9090909090909091,0.9545454545454546
survstat,rsv,age,DE,35-59,1,KIT-simple_nowcast,25.312217194570135,0.15610859728506785,131.1447963800905,156.6131221719457,0.18181818181818182,0.8636363636363636
survstat,rsv,age,DE,35-59,2,HZI-ODEmodel,33.52305194805195,2.7337662337662336,5.642857142857143,41.89967532467533,0.7727272727272727,0.9545454545454546
survstat,rsv,age,DE,35-59,3,HZI-ODEmodel,34.08538961038961,4.707792207792208,17.59090909090909,56.38409090909091,0.6818181818181818,0.9545454545454546
survstat,rsv,age,DE,35-59,4,HZI-ODEmodel,34.097727272727276,7.8441558441558445,36.785714285714285,78.7275974025974,0.6363636363636364,0.8636363636363636
survstat,rsv,age,DE,60-79,-3,KIT-simple_nowcast,0.01572398190045249,0.06334841628959276,0,0.07907239819004525,0.9545454545454546,0.9545454545454546
survstat,rsv,age,DE,60-79,-2,KIT-simple_nowcast,0.16685520361990952,0,0.1334841628959276,0.3003393665158371,0.9545454545454546,1
survstat,rsv,age,DE,60-79,-1,KIT-simple_nowcast,0.3220588235294118,0.08144796380090498,0.1515837104072398,0.5550904977375566,0.8636363636363636,0.8636363636363636
survstat,rsv,age,DE,60-79,0,KIT-simple_nowcast,1.4804298642533937,0.17873303167420815,0.38687782805429866,2.0460407239819003,0.7727272727272727,0.8636363636363636
survstat,rsv,age,DE,60-79,1,HZI-ODEmodel,38.49512987012987,0.8116883116883118,7.590909090909091,46.89772727272727,0.8181818181818182,0.9545454545454546
survstat,rsv,age,DE,60-79,1,KIT-simple_nowcast,35.91776018099547,0.2918552036199096,100.90045248868778,137.11006787330317,0.4090909090909091,0.9545454545454546
survstat,rsv,age,DE,60-79,2,HZI-ODEmodel,39.332142857142856,1.4155844155844157,7.090909090909091,47.83863636363637,0.8181818181818182,0.9545454545454546
survstat,rsv,age,DE,60-79,3,HZI-ODEmodel,39.01623376623377,2.0844155844155843,15.694805194805195,56.79545454545455,0.7272727272727273,0.9545454545454546
survstat,rsv,age,DE,60-79,4,HZI-ODEmodel,37.33863636363637,3.116883116883117,39.07142857142857,79.52694805194805,0.5454545454545454,0.8181818181818182
survstat,rsv,age,DE,80+,-3,KIT-simple_nowcast,0.010633484162895928,0.167420814479638,0.22850678733031674,0.4065610859728507,0.8181818181818182,0.8636363636363636
survstat,rsv,age,DE,80+,-2,KIT-simple_nowcast,0.1160633484162896,0.11990950226244344,0.15384615384615385,0.3898190045248869,0.8636363636363636,0.9090909090909091
survstat,rsv,age,DE,80+,-1,KIT-simple_nowcast,0.2831447963800905,0.12895927601809956,0.18778280542986425,0.5998868778280543,0.8636363636363636,0.9090909090909091
survstat,rsv,age,DE,80+,0,KIT-simple_nowcast,1.1409502262443438,0.46153846153846156,0.21945701357466063,1.821945701357466,0.6818181818181818,0.7272727272727273
survstat,rsv,age,DE,80+,1,HZI-ODEmodel,27.96396103896104,0.5714285714285714,4.941558441558442,33.47694805194805,0.9090909090909091,0.9545454545454546
survstat,rsv,age,DE,80+,1,KIT-simple_nowcast,29.759841628959276,0.7941176470588236,52.932126696832576,83.48608597285067,0.4090909090909091,0.9545454545454546
survstat,rsv,age,DE,80+,2,HZI-ODEmodel,25.232792207792208,2.038961038961039,6.883116883116883,34.15487012987013,0.7727272727272727,0.9545454545454546
survstat,rsv,age,DE,80+,3,HZI-ODEmodel,31.025649350649353,0.2792207792207793,37.75974025974026,69.0646103896104,0.6363636363636364,0.6818181818181818
survstat,rsv,age,DE,80+,4,HZI-ODEmodel,37.92922077922078,0.7012987012987013,95.81168831168831,134.4422077922078,0.4090909090909091,0.5909090909090909
survstat,rsv,national,DE,00+,-3,KIT-simple_nowcast,0.23574660633484162,0.6040723981900452,0.251131221719457,1.0909502262443438,0.7272727272727273,0.8636363636363636
survstat,rsv,national,DE,00+,-2,KIT-simple_nowcast,0.6505656108597285,0.40271493212669685,0.3009049773755656,1.354185520361991,0.5909090909090909,0.9090909090909091
survstat,rsv,national,DE,00+,-1,KIT-simple_nowcast,1.7057692307692307,0.16515837104072398,0.6063348416289592,2.477262443438914,0.7727272727272727,0.8636363636363636
survstat,rsv,national,DE,00+,0,KIT-simple_nowcast,9.008031674208144,0.12443438914027148,2.4343891402714934,11.56685520361991,0.7727272727272727,0.9545454545454546
survstat,rsv,national,DE,00+,1,HZI-ODEmodel,226.57402597402597,0.6363636363636365,21.558441558441558,248.76883116883118,0.9545454545454546,1
survstat,rsv,national,DE,00+,1,KIT-simple_nowcast,198.1881221719457,1.0203619909502266,658.316742081448,857.5252262443439,0.2727272727272727,0.8181818181818182
survstat,rsv,national,DE,00+,2,HZI-ODEmodel,223.89383116883118,4.62987012987013,49.103896103896105,277.6275974025974,0.8636363636363636,1
survstat,rsv,national,DE,00+,3,HZI-ODEmodel,216.93246753246754,9.844155844155845,134.14935064935065,360.92597402597403,0.8181818181818182,0.9545454545454546
survstat,rsv,national,DE,00+,4,HZI-ODEmodel,210.6159090909091,19.77922077922078,236.8116883116883,467.20681818181816,0.7727272727272727,0.8636363636363636
survstat,rsv,states,DE-BB-BE,00+,-3,KIT-simple_nowcast,0.005542986425339368,0.11990950226244344,0.1832579185520362,0.308710407239819,0.8181818181818182,0.8181818181818182
survstat,rsv,states,DE-BB-BE,00+,-2,KIT-simple_nowcast,0.0666289592760181,0.08823529411764706,0.1515837104072398,0.306447963800905,0.7727272727272727,0.9090909090909091
survstat,rsv,states,DE-BB-BE,00+,-1,KIT-simple_nowcast,0.19524886877828054,0,0.5339366515837104,0.7291855203619909,0.7272727272727273,0.9545454545454546
survstat,rsv,states,DE-BB-BE,00+,0,KIT-simple_nowcast,0.8006787330316743,0.083710407239819,0.21945701357466063,1.103846153846154,0.7727272727272727,0.9545454545454546
survstat,rsv,states,DE-BB-BE,00+,1,KIT-simple_nowcast,18.441402714932128,0.5791855203619909,34.07013574660633,53.09072398190045,0.09090909090909091,0.8181818181818182
survstat,rsv,states,DE-BW,00+,-3,KIT-simple_nowcast,0.00576923076923077,0,0,0.00576923076923077,1,1
survstat,rsv,states,DE-BW,00+,-2,KIT-simple_nowcast,0.05995475113122172,0.01583710407239819,0.11538461538461539,0.1911764705882353,0.8636363636363636,0.9090909090909091
survstat,rsv,states,DE-BW,00+,-1,KIT-simple_nowcast,0.17873303167420815,0.25565610859728505,0.024886877828054297,0.4592760180995475,0.8181818181818182,0.8181818181818182
survstat,rsv,states,DE-BW,00+,0,KIT-simple_nowcast,0.7471719457013575,0.746606334841629,0,1.4937782805429864,0.7727272727272727,0.7727272727272727
survstat,rsv,states,DE-BW,00+,1,KIT-simple_nowcast,16.469004524886877,0.07918552036199097,34.34389140271493,50.892081447963804,0.2727272727272727,0.9090909090909091
survstat,rsv,states,DE-BY,00+,-3,KIT-simple_nowcast,0.01821266968325792,0.08823529411764706,0,0.10644796380090497,0.9545454545454546,0.9545454545454546
survstat,rsv,states,DE-BY,00+,-2,KIT-simple_nowcast,0.17601809954751133,0.19230769230769232,0.04524886877828054,0.4135746606334842,0.8636363636363636,0.8636363636363636
survstat,rsv,states,DE-BY,00+,-1,KIT-simple_nowcast,0.33110859728506786,0.09954751131221719,0.2850678733031674,0.7157239819004525,0.8636363636363636,0.8636363636363636
survstat,rsv,states,DE-BY,00+,0,KIT-simple_nowcast,1.5167420814479637,0.248868778280543,1.6719457013574661,3.437556561085973,0.6818181818181818,0.9090909090909091
survstat,rsv,states,DE-BY,00+,1,KIT-simple_nowcast,37.09015837104072,4.169683257918552,75.01357466063348,116.27341628959276,0.3181818181818182,0.8181818181818182
survstat,rsv,states,DE-HE,00+,-3,KIT-simple_nowcast,0.00316742081447964,0,0.33031674208144796,0.3334841628959276,0.8636363636363636,0.9545454545454546
survstat,rsv,states,DE-HE,00+,-2,KIT-simple_nowcast,0.03404977375565611,0.08823529411764706,0.2828054298642534,0.40509049773755657,0.7272727272727273,0.9090909090909091
survstat,rsv,states,DE-HE,00+,-1,KIT-simple_nowcast,0.10056561085972851,0.17647058823529413,0.11312217194570136,0.390158371040724,0.7727272727272727,0.8636363636363636
survstat,rsv,states,DE-HE,00+,0,KIT-simple_nowcast,0.5271493212669683,0.17647058823529413,0.3009049773755656,1.004524886877828,0.8181818181818182,0.8636363636363636
survstat,rsv,states,DE-HE,00+,1,KIT-simple_nowcast,12.902941176470588,0.72171945701357465,9.70814479638009,23.332805429864255,0.5454545454545454,0.9545454545454546
survstat,rsv,states,DE-MV,00+,-3,KIT-simple_nowcast,7.918552036199102e-4,0.01583710407239819,0,0.0166289592760181,0.9545454545454546,0.9545454545454546
survstat,rsv,states,DE-MV,00+,-2,KIT-simple_nowcast,0.013009049773755657,0.01583710407239819,0,0.028846153846153848,0.9545454545454546,0.9545454545454546
survstat,rsv,states,DE-MV,00+,-1,KIT-simple_nowcast,0.051923076923076926,0,0,0.051923076923076926,1,1
survstat,rsv,states,DE-MV,00+,0,KIT-simple_nowcast,0.3567873303167421,0.08823529411764706,2.072398190045249,2.517420814479638,0.8181818181818182,0.8636363636363636
survstat,rsv,states,DE-MV,00+,1,KIT-simple_nowcast,3.95316742081448,0,84.32579185520362,88.2789592760181,0.2727272727272727,0.5454545454545454
survstat,rsv,states,DE-NI-HB,00+,-3,KIT-simple_nowcast,0.004298642533936654,0,0,0.004298642533936654,1,1
survstat,rsv,states,DE-NI-HB,00+,-2,KIT-simple_nowcast,0.050339366515837106,0.08823529411764706,0,0.13857466063348417,0.9545454545454546,0.9545454545454546
survstat,rsv,states,DE-NI-HB,00+,-1,KIT-simple_nowcast,0.16300904977375566,0.08823529411764706,0.07013574660633484,0.3213800904977376,0.9090909090909091,0.9090909090909091
survstat,rsv,states,DE-NI-HB,00+,0,KIT-simple_nowcast,0.6984162895927603,0.03619909502262444,0.7239819004524887,1.4585972850678732,0.8181818181818182,0.9090909090909091
survstat,rsv,states,DE-NI-HB,00+,1,KIT-simple_nowcast,9.941402714932126,0.018099547511312215,125.35067873303167,135.31018099547512,0.18181818181818182,0.3181818181818182
survstat,rsv,states,DE-NW,00+,-3,KIT-simple_nowcast,0.025904977375565613,0.01583710407239819,0.11764705882352941,0.1593891402714932,0.8636363636363636,0.9545454545454546
survstat,rsv,states,DE-NW,00+,-2,KIT-simple_nowcast,0.20282805429864253,0.01583710407239819,0.746606334841629,0.9652714932126697,0.7727272727272727,0.9090909090909091
survstat,rsv,states,DE-NW,00+,-1,KIT-simple_nowcast,0.3606334841628959,0,1.2149321266968325,1.5755656108597285,0.6363636363636364,0.9090909090909091
survstat,rsv,states,DE-NW,00+,0,KIT-simple_nowcast,1.6786199095022625,0.022624434389140267,1.9389140271493213,3.640158371040724,0.6818181818181818,0.8181818181818182
survstat,rsv,states,DE-NW,00+,1,KIT-simple_nowcast,34.01877828054299,0.26696832579185525,118.9841628959276,153.26990950226244,0.18181818181818182,0.8181818181818182
survstat,rsv,states,DE-RP-SL,00+,-3,KIT-simple_nowcast,0.0033936651583710434,0.01583710407239819,0,0.019230769230769232,0.9545454545454546,0.9545454545454546
survstat,rsv,states,DE-RP-SL,00+,-2,KIT-simple_nowcast,0.038461538461538464,0.01583710407239819,0.05656108597285068,0.11085972850678734,0.9090909090909091,0.9545454545454546
survstat,rsv,states,DE-RP-SL,00+,-1,KIT-simple_nowcast,0.12239819004524888,0.17647058823529413,0.23755656108597284,0.5364253393665158,0.7727272727272727,0.8181818181818182
survstat,rsv,states,DE-RP-SL,00+,0,KIT-simple_nowcast,0.5744343891402716,0.4457013574660633,0.1425339366515837,1.1626696832579186,0.7727272727272727,0.7727272727272727
